Corpus,File,Name,Verb,Age,Sent,Syntactic Object,Event or Object,Syntactic Object,Event or Object,Convergence,Comments,Comments,
Brown,adam46.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M1D'],you're not gonna get it if you stop crying,,,,,0,,,
Brown,adam46.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M1D'],how do you get how come you got it,,,,,0,,,
Brown,adam46.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M1D'],you got it started,,,,,0,,,
Brown,adam46.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M1D'],I should get it,,,,,0,,,
Brown,adam46.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M1D'],Grace she said I I'm gonna get it,,,,,0,,,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],I've got two h,h,object,h,object,object,?,?,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],I got two h,h,object,h,object,object,?,?,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],see I got one,one,pronoun,one,pronoun,pronoun,,?,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],I think I get dis this,this,pronoun,this,pronoun,pronoun,,?,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],I got h,,,,,0,,?,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],I got ta keep my turn around,,,,,0,,?,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],sometimes I get tangled in dis this,tangled,event,tangled,event,event,?,,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],o I got tangled up in dere there,tangled,event,tangled,event,event,?,,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],you have_to get a crayon,crayon,object,crayon,object,object,,,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],yeah I got too much friends,friend,object,friends,object,object,,,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],I got some more scissors now,scissor,object,scissors,object,object,,,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],I got sharp teeth already,teeth,object, teeth,object,object,,,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],I got real big sharp teeth,teeth,object,teeth,object,object,,,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],I got something from de the andrews,something,pronoun,something,pronoun,pronoun,,,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],I get dem them out,them,pronoun,them,pronoun,pronoun,,,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],now dey they can't get out,,,,,0,,,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],you I got ta turn de the page,,,,,0,?,,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],somebody get out o dere there or I punch dem them in de the nose,,,,,0,,,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],I got ta do it fast so Mommy won't see dose those alphabets,,,,,0,,,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],I got ta do it fast so Mommy won't see dose those alphabets,,,,,0,,,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],sometimes I get scared of dat that,,,,,0,,,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],sometimes I get scared of dat that,,,,,0,,,
Brown,adam47.xml,['Adam'],get|gets|got|gotten|getting,['P4Y4M13D'],how dey they gonna get there,,,,,0,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],I got eight,eight,pronoun,eight,pronoun,pronoun,,?,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],I got eight,eight,pronoun,eight,pronoun,pronoun,,?,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],how's d you get dat that frank,that ,pronoun,that ,pronoun,pronoun,,?,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],how did it get torn up,torn up,event,torn up,event,event,?,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],he got a cane,cane,object,cane,object,object,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],Grace got a cane look it,cane,object,cane,object,object,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],I got ten cents for Paul,cent,object,ten cents,object,object,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],I got four children so I'm gonna give all of dem them,children,object,children,object,object,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],I got eight children,children,object,children,object,object,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],I got eight children,children,object,children,object,object,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],see I told you I got eight children,children,object,children,object,object,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],Diandro I got a gun for you,gun,object,gun,object,object,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],I got fire hat and cowboy hat,"hat, hat",object,fire hat/ cowboy hat,object,object,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],she getting milk,milk,object,milk,object,object,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],I got my motor now,motor,object,motor,object,object,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],Paul's got a great big mouth,mouth,object,mouth,object,object,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],dey they got different names,name,object,names,object,object,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],so I'm gonna get some noodles right now,noodle,object,noodles,object,object,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],I know I got paper,paper,object,paper,object,object,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],oh Ursula you got a_lot_of paper here,paper,object,paper,object,object,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],Diandros get a umbrella,umbrella,object,umbrella,object,object,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],I can't get some more,more,pronoun,more,pronoun,pronoun,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],I can't get some more,more,pronoun,more,pronoun,pronoun,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],we get dese these,these,pronoun,these,pronoun,pronoun,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],he got yours,yours,pronoun,yours,pronoun,pronoun,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],I got ta change it now,,,,,0,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],I have_to get out some more,,,,,0,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],I got ta go,,,,,0,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],I got ta go and do my work,,,,,0,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],where you gonna get it on de the road right dere there,,,,,0,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],can you go up and get it,,,,,0,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],someone has_to get in there and lock him up,,,,,0,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],someone has_to get in dere there and lock him up if he doesn't come out,,,,,0,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],how  getting on de the other one,,,,,0,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],I got ta do a_lot_of work on dis this,,,,,0,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],no we gonna let Paul get under ours,,,,,0,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],no you gonna get under mines mine,,,,,0,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],okay Mommy you want to get under mine,,,,,0,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],de the frog wants you to get up,,,,,0,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],no don't get off,,,,,0,,,
Brown,adam48.xml,['Adam'],get|gets|got|gotten|getting,['P4Y5M11D'],you can get out a chair,,,,,0,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],I'm gonna get him right quick more dinosaurs,dinosaur,object,him,pronoun,!!!,?,?,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],we got different kind o animals don't we,animal,object,animals,object,object,,?,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],I got dirt in dere there,dirt,object,dirt,object,object,,?,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],I either get a surprise in my apples,surprise,object,surprise,object,object,,?,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],oh Mommy we have_to get another one,one,pronoun,one,pronoun,pronoun,,?,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],I got two,two,pronoun,two,pronoun,pronoun,,?,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],I got two,two,pronoun,two,pronoun,pronoun,,?,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],I got two,two,pronoun,two,pronoun,pronoun,,?,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],I'm getting the two babies,baby,object,babies,object,object,,person,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],I don't want my animals get killed,killed,event,killed,event,event,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],we getting mixed up aren't we,mixed up,event,mixed up,event,event,?,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],have you heard of a toy it's was getting old,old,event,old,event,event,?,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],we sure got a_lot_of animals,animals,object,animals,object,object,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],hey Mommy I sure got a_lot_of animals don't I,animals,object,animals,object,object,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],I almost got dat that bird,bird,object,bird,object,object,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],Ursula can can you get some bottles for all dese these babies,bottle,object,bottles,object,object,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],I got a_lot_of dinosaurs he thinks,dinosaurs,object,dinosaurs,object,object,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],you got friends don't you,friend,object,friends,object,object,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],now how you gonna get me my monster,monster,object,monster,object,object,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],oh I got a pig,pig,object,pig,object,object,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],oh I got a pig,pig,object,pig,object,object,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],oh I got a pig,pig,object,pig,object,object,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],we goin have_to get another string right,string,object,string,object,object,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],you got strong things on your back,thing,object,strong things,object,object,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],they got him,him,pronoun,him,pronoun,pronoun,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],I didn't get him I didn't get him I didn't get him,him,pronoun,him,pronoun,pronoun,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],dey they gonna get him now dis this time,him,pronoun,him,pronoun,pronoun,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],you gonna have dat that bird after we get him,him,pronoun,him,pronoun,pronoun,,,
Brown,adam49.xml,['Adam'],,['P4Y6M24D'],we got him now,him,pronoun,him,pronoun,pronoun,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],I don't wan  get no more,more,pronoun,more,pronoun,pronoun,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],let me see if I got something else for you,something,pronoun,something,pronoun,pronoun,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],I'm gonna get dat that,that,pronoun,that,pronoun,pronoun,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],I got dat that,that,pronoun,that,pronoun,pronoun,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],dey they got em,them,pronoun,em,pronoun,pronoun,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],now how we get dis this off,this,pronoun,this,pronoun,pronoun,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],how we get dis this off,this,pronoun,this,pronoun,pronoun,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],how d you get dis this off,this,pronoun,this,pronoun,pronoun,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],oh I can't get dis this off,this,pronoun,this,pronoun,pronoun,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],yes dey they can get us,us,pronoun,us,pronoun,pronoun,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],dey they gonna get us with dey they sharp tail,us,pronoun,us,pronoun,pronoun,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],it's got you,you,pronoun,you,pronoun,pronoun,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],I'm gonna get you back,you,pronoun,you,pronoun,pronoun,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],oh dear we have_to get of here,,,,,0,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],I got ta do it again,,,,,0,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],how did it get over here,,,,,0,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],now other man's gonna get on de the truck,,,,,0,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],you know how dese these animals got up here,,,,,0,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],I got it,,,,,0,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],I tell you to get out_of town and you,,,,,0,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],you all got ta marry dem them,,,,,0,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],see what I can get for a mother,,,,,0,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],let's see if he can get it,,,,,0,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],oh did you get it,,,,,0,,,
Brown,adam49.xml,['Adam'],get|gets|got|gotten|getting,['P4Y6M24D'],after dey they eat after Wig eats his dinner he's goin  get on for a nice good ride,,,,,0,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],I got one,one,pronoun,one,pronoun,pronoun,,?,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],hey look it's getting more bigger,bigger,event,bigger,event,event,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],I don't want Paul get caught,caught,event,caught,event,event,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],if you swallow dat that you might get dead right,dead,event,dead,event,event,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],yes it's getting smaller,smaller,event,smaller,event,event,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],I'm getting tired with dat that merry,tired,event,tired,event,event,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],Mommy aren't you getting tired on the merry,tired,event,tired,event,event,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],I wonder when I'm gonna get a brother,brother,object,brother,object,object,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],I getting another chair,chair,object,chair,object,object,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],hey look I got four marbles,marble,object,marbles,object,object,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],it's something dat dat dat that you get milk out from see,milk,object,milk,object,object,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],I think I have_to get some more paper,paper,object,paper,object,object,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],you got funny things,thing,object,things,object,object,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],you got lots more toys don't you,toy,object,toys,object,object,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],you got lots_of toys,toy,object,toys,object,object,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],I know it's morning because I got a watch,watch,object,watch,object,object,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],because I got a watch,watch,object,watch,object,object,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],we got more too around dis this house,more,pronoun,more,pronoun,pronoun,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],how do you get dem them out,them,pronoun,them,pronoun,pronoun,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],how does dat that get out,,,,,0,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],how did dat that piece get over dere there,,,,,0,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],I got ta do it quick,,,,,0,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],it swims in de the water and get out in de the day,,,,,0,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],how d you get over in de the middle,,,,,0,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],how do you get it in de the middle like dat that,,,,,0,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],how d you get in here,,,,,0,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],I can't get it,,,,,0,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],I almost got it right through dat that extra hole,,,,,0,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],I got it,,,,,0,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],I almost got in de the score,,,,,0,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],I got it through here,,,,,0,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],I got it right through here,,,,,0,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],hey I did got it right through here,,,,,0,,,
Brown,adam50.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M1D'],I did got I got it right through here,,,,,0,,,
Brown,adam51.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M29D'],Mommy I'm gonna get a different rash on,rash,event,rash,event,event,,?,
Brown,adam51.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M29D'],oh you got two he got two drawers,drawer,object,drawer,object,object,,?,
Brown,adam51.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M29D'],I'm getting out de the tape,tape,object,tape,object,object,,?,
Brown,adam51.xml,['Adam'],get|gets|got|gotten|getting,['P4Y7M29D'],I got my own things,thing,object,things,object,object,,?,
